,DATA,INCOME,OVERCHARGE,LEFTOVER,HOUSE,CHILD,REVENUE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,TIME_CLIENT,AVERAGE_CALL_DURATION,REPORTED_SATISFACTION,CONSIDERING_CHANGE_OF_PLAN,CHURNED
9496,1872.0,74803.5,0.0,15.0,255580.0,3.0,280.0,836.0,0.0,14.6,2.0,1.0,0.0,1.0
9497,890.11,61494.0,82.0,15.0,457094.0,1.0,110.0,735.0,5.0,5.4,4.0,0.0,0.75,1.0
9498,13.29,73574.0,47.0,53.0,200524.0,2.0,152.0,644.0,0.0,1.3,2.0,1.0,0.75,1.0
9499,287.5,15679.0,0.0,14.0,956176.0,3.0,118.0,182.0,1.0,2.3,4.0,0.0,1.0,1.0
9500,1830.0,28662.5,0.0,0.0,530423.0,4.0,145.0,315.0,1.0,6.1,14.0,0.0,0.75,1.0
9501,125.0,48141.0,68.0,0.0,771676.0,0.0,149.0,259.0,5.0,0.7,12.0,0.75,1.0,1.0
9502,371.9,42153.0,142.0,0.0,251163.0,2.0,190.0,279.0,16.0,2.0,9.0,1.0,1.0,0.0
9503,473.08,25083.5,0.0,16.0,903172.0,3.0,141.0,357.0,0.0,3.1,5.0,0.0,1.0,1.0
9504,395.83,35573.0,188.0,0.0,370452.0,2.0,162.0,745.0,29.0,1.8,11.0,0.75,0.75,0.0
9505,218.82,59457.5,0.0,75.0,507211.0,3.0,129.0,756.0,0.0,5.2,1.0,1.0,1.0,0.0
9506,502.99,51623.0,67.0,63.0,595736.0,1.0,144.0,251.0,5.0,1.8,2.0,0.0,1.0,0.0
9507,150.0,65026.5,0.0,6.0,235875.0,3.0,69.0,229.0,0.0,1.8,6.0,0.5,0.25,1.0
9508,409.57,46019.0,224.0,24.0,636314.0,2.0,115.0,185.0,18.0,7.7,5.0,0.0,0.0,0.0
9509,1110.0,22576.5,0.0,84.0,494146.0,1.0,160.0,245.0,1.0,2.7,1.0,1.0,0.5,1.0
9510,1080.0,65262.0,0.0,23.0,414476.0,1.0,111.0,747.0,0.0,2.6,6.0,0.0,0.75,1.0
9511,261.79,39734.0,78.0,67.0,462743.0,2.0,178.0,251.0,5.0,7.4,1.0,0.0,0.25,0.0
9512,1350.0,65210.5,0.0,0.0,405780.0,1.0,127.0,603.0,0.0,2.5,8.0,1.0,0.75,0.0
9513,114.38,41324.0,68.0,75.0,625935.0,3.0,211.0,310.0,4.0,4.5,2.0,0.0,0.25,1.0
9514,240.0,65534.5,0.0,40.0,456199.0,3.0,142.0,792.0,0.0,3.0,5.0,1.0,0.75,0.0
9515,151.52,74782.0,73.0,52.0,246886.0,3.0,101.0,204.0,4.0,4.5,1.0,1.0,1.0,1.0
9516,425.37,69286.5,34.0,20.0,925878.0,1.0,134.0,565.0,4.0,1.9,4.0,1.0,0.75,0.0
9517,117.86,29771.5,0.0,46.0,155492.0,2.0,123.0,322.0,1.0,1.2,6.0,0.5,0.75,0.0
9518,338.41,43832.5,228.0,16.0,743997.0,1.0,129.0,376.0,28.0,2.7,6.0,0.75,1.0,1.0
9519,542.02,34638.0,68.0,7.0,500101.0,3.0,124.0,261.0,22.0,3.3,4.0,1.0,1.0,0.0
9520,840.0,10344.0,0.0,0.0,195231.0,3.0,86.0,179.0,0.0,2.8,9.0,1.0,0.75,1.0
9521,128.57,38300.5,0.0,74.0,283111.0,2.0,109.0,394.0,1.0,2.6,2.0,0.75,0.25,1.0
9522,1195.8,55875.5,43.0,24.0,216621.0,1.0,177.0,686.0,5.0,5.7,6.0,0.0,0.75,1.0
9523,72.73,74401.0,0.0,56.0,797083.0,2.0,159.0,632.0,1.0,1.6,1.0,0.5,0.25,0.0
9524,146.42,26179.5,51.0,73.0,772722.0,4.0,279.0,305.0,5.0,3.3,1.0,0.0,0.75,1.0
9525,334.76,59167.0,63.0,7.0,509062.27038864384,3.0,162.0,536.0,5.0,1.6,5.0,1.0,0.75,1.0
9526,324.63,36737.5,168.0,52.0,513993.0774274748,1.0,162.0,152.0,28.0,1.9,2.0,1.0,0.75,0.0
9527,1290.0,11246.5,0.0,42.0,454439.0,0.0,292.0,532.0,3.0,4.3,2.0,0.5,0.75,0.0
9528,360.0,30761.5,0.0,58.0,735595.0,1.0,166.0,306.0,0.0,2.2,1.0,1.0,0.25,1.0
9529,474.26,93754.5,172.0,0.0,316504.0,2.0,215.0,140.0,24.0,3.3,8.0,1.0,0.75,0.0
9530,870.0,12567.0,0.0,7.0,697377.0,1.0,115.0,162.0,0.0,3.9,5.0,0.0,0.75,1.0
9531,724.14,65913.0,45.0,60.0,454496.0,0.0,157.0,722.0,5.0,1.5,2.0,1.0,0.0,0.0
9532,668.79,71366.0,57.0,9.0,502233.32433602,1.0,133.0,521.0,3.0,2.5,6.0,0.0,0.75,1.0
9533,22.75,68758.0,277.0,81.0,576538.0,5.0,112.0,319.0,24.0,0.9,1.0,0.5,0.75,1.0
9534,211.62,43880.0,61.0,8.0,511385.76688728406,3.0,236.0,318.0,4.0,1.7,4.0,0.0,1.0,1.0
9535,1305.88,62203.0,70.0,0.0,820709.0,2.0,154.0,879.0,3.0,5.4,12.0,1.0,0.75,0.0
9536,135.95,93750.0,231.0,22.0,789637.0,1.0,139.0,524.0,25.0,2.5,5.0,0.0,1.0,1.0
9537,672.73,35977.5,65.0,0.0,203404.0,1.0,87.0,396.0,4.0,4.7,14.0,1.0,1.0,1.0
9538,118.16,34729.5,224.0,59.0,824188.0,4.0,174.0,226.0,13.0,2.6,1.0,1.0,1.0,1.0
9539,111.28,99257.5,257.0,29.0,225825.0,3.0,105.0,579.0,1.0,1.4,2.0,1.0,1.0,0.0
9540,450.0,42892.5,0.0,17.0,207404.0,1.0,158.0,380.0,1.0,1.5,6.0,0.75,0.25,1.0
9541,2220.0,16138.5,0.0,0.0,887622.0,0.0,235.0,131.0,0.0,8.4,12.0,0.75,0.0,1.0
9542,212.0,73980.0,0.0,65.0,163152.0,3.0,140.0,189.0,0.0,5.3,2.0,0.0,0.25,1.0
9543,294.48,23873.0,63.0,21.0,874969.0,1.0,135.0,222.0,5.0,1.6,4.0,1.0,0.25,1.0
9544,990.0,34909.5,0.0,23.0,700664.0,1.0,173.0,289.0,0.0,4.3,5.0,0.25,1.0,1.0
9545,17.39,65963.0,245.0,83.0,934152.0,1.0,159.0,341.0,20.0,1.2,4.0,0.0,0.75,1.0
9546,180.0,67383.0,0.0,75.0,375467.0,1.0,91.0,804.0,0.0,1.6,1.0,0.0,0.5,1.0
9547,115.5,91912.0,209.0,73.0,675290.0,2.0,185.0,641.0,10.0,3.0,2.0,1.0,0.75,1.0
9548,1470.0,43265.0,0.0,0.0,475469.0,3.0,181.0,290.0,1.0,4.9,9.0,1.0,0.5,1.0
9549,810.0,69031.5,0.0,14.0,343687.0,1.0,136.0,322.0,0.0,1.7,14.0,1.0,0.75,1.0
9550,104.65,36176.5,244.0,0.0,926178.0,2.0,132.0,158.0,4.0,1.2,5.0,1.0,1.0,1.0
9551,147.37,17032.5,0.0,47.0,573268.0,2.0,145.0,141.0,1.0,2.8,1.0,1.0,0.25,1.0
9552,335.53,38158.0,52.0,0.0,233207.0,1.0,200.0,322.0,5.0,1.7,13.0,0.0,0.25,0.0
9553,610.39,37186.0,41.0,9.0,370053.0,3.0,196.0,402.0,5.0,3.7,6.0,0.75,0.5,1.0
9554,327.46,35375.5,184.0,15.0,693340.0,1.0,113.0,153.0,16.0,2.1,6.0,1.0,1.0,1.0
9555,1290.0,26476.5,0.0,42.0,161224.0,1.0,209.0,278.0,1.0,2.3,2.0,0.0,0.75,0.0
9556,740.51,29288.0,58.0,87.0,179587.0,0.0,81.0,178.0,4.0,2.9,2.0,0.5,1.0,0.0
9557,301.78,79074.5,69.0,0.0,526956.0,3.0,262.0,452.0,4.0,1.7,14.0,0.75,0.75,1.0
9558,1950.0,17008.5,0.0,0.0,719594.0,1.0,147.0,216.0,0.0,4.5,10.0,1.0,0.25,0.0
9559,513.16,30297.0,52.0,13.0,876830.0,1.0,231.0,377.0,5.0,1.6,4.0,0.0,0.75,1.0
9560,1680.0,57465.5,0.0,72.0,441233.0,1.0,129.0,617.0,0.0,3.6,1.0,1.0,0.75,0.0
9561,376.18,46797.0,219.0,0.0,515037.5437169859,5.0,76.0,206.0,3.0,3.0,10.0,1.0,0.0,0.0
9562,94.26,64726.0,63.0,76.0,816237.0,2.0,164.0,531.0,5.0,2.9,1.0,0.75,0.25,0.0
9563,1027.4,15467.0,46.0,26.0,189275.0,1.0,208.0,237.0,3.0,4.0,2.0,1.0,0.75,0.0
9564,550.3,67804.5,69.0,0.0,346511.0,1.0,115.0,692.0,5.0,3.1,8.0,0.0,1.0,1.0
9565,1023.53,65320.5,70.0,11.0,160948.0,1.0,102.0,506.0,3.0,4.8,4.0,1.0,0.0,1.0
9566,320.22,32890.0,78.0,0.0,645465.0,1.0,152.0,306.0,5.0,1.9,11.0,1.0,0.0,0.0
9567,422.73,37092.0,0.0,12.0,961814.0,3.0,128.0,289.0,1.0,2.1,6.0,0.0,1.0,1.0
9568,236.66,34627.5,221.0,11.0,222400.0,2.0,203.0,240.0,24.0,2.4,4.0,1.0,0.75,1.0
9569,141.89,100226.5,224.0,12.0,280423.0,2.0,109.0,847.0,12.0,2.1,6.0,0.0,1.0,0.0
9570,74.4,99377.0,199.0,83.0,842094.0,2.0,140.0,444.0,24.0,1.8,2.0,1.0,0.25,0.0
9571,122.32,81987.0,76.0,29.0,927542.0,2.0,225.0,470.0,3.0,1.9,2.0,0.75,1.0,0.0
9572,67.5,46493.5,0.0,70.0,741329.0,2.0,282.0,277.0,1.0,2.8,2.0,0.5,1.0,1.0
9573,691.3,52963.0,0.0,13.0,801727.0,2.0,202.0,658.0,0.0,5.3,6.0,1.0,0.75,1.0
9574,144.69,40956.0,211.0,18.0,756064.0,1.0,166.0,136.0,21.0,1.5,4.0,0.0,1.0,1.0
9575,840.0,15333.5,0.0,56.0,349499.0,1.0,123.0,222.0,0.0,2.8,2.0,0.5,0.25,1.0
9576,220.0,62270.5,40.0,46.0,259338.0,2.0,152.0,654.0,16.0,2.4,1.0,0.5,0.25,0.0
9577,31.09,35407.5,208.0,85.0,224784.0,2.0,100.0,241.0,21.0,2.2,1.0,1.0,0.0,1.0
9578,1530.0,10385.0,0.0,0.0,295001.0,0.0,199.0,237.0,1.0,3.1,11.0,0.0,1.0,0.0
9579,789.47,56985.0,33.0,0.0,285892.0,1.0,181.0,861.0,4.0,2.5,11.0,1.0,0.75,1.0
9580,765.1,44695.5,198.0,0.0,506658.1283024207,3.0,157.0,316.0,28.0,7.6,11.0,0.25,0.0,1.0
9581,450.0,77482.0,0.0,28.0,504027.75672455,3.0,188.0,747.0,1.0,3.7,2.0,0.5,0.25,0.0
9582,88.24,56185.5,0.0,24.0,529761.0,3.0,120.0,556.0,0.0,2.0,4.0,0.0,0.75,1.0
9583,279.07,64005.5,67.0,22.0,596015.0,2.0,238.0,488.0,5.0,2.6,4.0,1.0,1.0,0.0
9584,1590.0,39110.5,0.0,0.0,785240.0,2.0,120.0,347.0,1.0,5.3,8.0,1.0,0.75,1.0
9585,690.0,47100.0,0.0,0.0,278560.0,1.0,153.0,322.0,0.0,3.3,14.0,0.75,0.75,1.0
9586,51.99,37437.5,57.0,42.0,297728.0,2.0,110.0,282.0,3.0,2.0,2.0,0.0,0.75,1.0
9587,151.04,47953.5,213.0,70.0,519321.5495331425,2.0,150.0,395.0,22.0,3.1,2.0,0.75,0.0,0.0
9588,537.04,22658.0,62.0,0.0,318129.0,1.0,129.0,214.0,4.0,2.9,8.0,0.75,0.75,0.0
9589,250.0,46913.0,68.0,0.0,706190.0,4.0,107.0,281.0,3.0,2.4,11.0,1.0,1.0,1.0
9590,9.09,68024.5,230.0,0.0,719559.0,1.0,137.0,374.0,16.0,1.1,15.0,1.0,0.75,1.0
9591,480.0,32063.0,0.0,0.0,996624.0,2.0,130.0,278.0,0.0,1.6,11.0,1.0,0.25,1.0
9592,179.1,39816.5,34.0,6.0,684888.0,1.0,155.0,339.0,3.0,1.8,6.0,0.5,0.75,1.0
9593,0.0,13308.0,0.0,37.0,546160.0,4.0,173.0,191.0,3.0,0.9,2.0,0.0,0.25,1.0
9594,73.01,69772.5,154.0,65.0,166810.0,2.0,98.0,549.0,22.0,3.2,2.0,1.0,0.75,1.0
9595,18.37,70960.0,0.0,88.0,906449.0,3.0,182.0,504.0,0.0,1.6,1.0,1.0,0.75,1.0
9596,2160.0,12492.0,0.0,11.0,617453.0,0.0,303.0,202.0,0.0,7.2,5.0,0.75,0.75,0.0
9597,55.79,20775.0,59.0,54.0,375698.0,3.0,102.0,257.0,4.0,1.3,2.0,0.75,0.75,0.0
9598,660.0,30881.5,0.0,57.0,251498.0,1.0,122.0,301.0,4.0,1.2,1.0,0.0,1.0,1.0
9599,207.04,61807.5,160.0,45.0,831749.0,2.0,194.0,359.0,14.0,3.9,2.0,1.0,0.0,1.0
9600,310.34,77565.0,61.0,10.0,236706.0,3.0,159.0,385.0,4.0,1.7,4.0,0.75,0.75,1.0
9601,390.0,41106.0,0.0,0.0,821100.0,3.0,101.0,282.0,0.0,2.3,8.0,1.0,0.0,1.0
9602,210.0,26890.5,50.0,15.0,803627.0,4.0,127.0,168.0,3.0,2.1,6.0,0.0,0.5,1.0
9604,1203.49,34394.0,72.0,13.0,318056.0,0.0,63.0,328.0,5.0,4.9,6.0,1.0,0.75,0.0
9605,600.0,40906.5,0.0,0.0,350968.0,2.0,129.0,365.0,1.0,2.0,11.0,1.0,0.25,1.0
9606,1110.0,23486.5,0.0,0.0,773238.0,1.0,121.0,244.0,0.0,1.7,4.0,1.0,1.0,0.0
9607,456.95,72220.5,202.0,84.0,186170.0,1.0,153.0,744.0,17.0,2.6,1.0,1.0,1.0,0.0
9608,1110.0,20491.0,0.0,0.0,277821.0,2.0,202.0,205.0,0.0,1.7,11.0,0.5,0.75,0.0
9609,2460.0,26845.0,0.0,10.0,351225.0,1.0,309.0,236.0,1.0,7.2,5.0,1.0,1.0,1.0
9610,452.66,54611.5,158.0,8.0,772303.0,3.0,167.0,366.0,24.0,4.1,6.0,1.0,1.0,0.0
9611,450.0,10773.0,0.0,22.0,467967.0,1.0,185.0,181.0,0.0,1.5,5.0,0.0,1.0,1.0
9612,274.65,81417.0,256.0,7.0,273582.0,2.0,104.0,662.0,28.0,1.9,4.0,1.0,1.0,0.0
9613,488.37,42600.5,72.0,0.0,357719.0,2.0,125.0,382.0,5.0,2.8,8.0,1.0,1.0,1.0
9614,696.2,48584.0,137.0,0.0,854402.0,0.0,274.0,340.0,10.0,5.5,9.0,1.0,0.25,1.0
9615,372.67,60386.5,61.0,24.0,431886.0,1.0,117.0,469.0,4.0,2.0,1.0,0.25,0.0,1.0
9616,487.01,39515.0,54.0,46.0,183031.0,1.0,138.0,255.0,5.0,1.5,2.0,1.0,0.75,1.0
9617,1740.0,22241.0,0.0,0.0,601770.0,3.0,153.0,162.0,0.0,3.8,14.0,0.25,1.0,0.0
9618,138.16,36277.5,0.0,66.0,833411.0,3.0,146.0,319.0,0.0,3.5,1.0,0.25,1.0,0.0
9619,139.38,60163.5,44.0,76.0,861707.0,3.0,280.0,751.0,4.0,2.2,1.0,1.0,0.75,0.0
9620,188.21,61279.0,226.0,20.0,862464.0,3.0,200.0,380.0,17.0,4.3,4.0,1.0,1.0,1.0
9621,445.45,20015.0,0.0,23.0,162153.0,3.0,120.0,206.0,0.0,4.9,4.0,1.0,1.0,1.0
9622,48.39,62870.0,204.0,13.0,824376.0,3.0,205.0,280.0,22.0,1.7,5.0,0.25,1.0,1.0
9623,534.78,47634.5,0.0,13.0,502363.5942834978,5.0,247.0,263.0,1.0,3.1,6.0,1.0,0.75,1.0
9624,24.14,41725.5,204.0,69.0,824154.0,3.0,144.0,160.0,17.0,1.8,2.0,0.0,0.75,1.0
9625,1500.0,58225.0,0.0,47.0,832454.0,1.0,195.0,722.0,0.0,4.0,1.0,1.0,1.0,0.0
9626,183.67,34315.5,221.0,12.0,773625.0,3.0,154.0,154.0,21.0,3.7,4.0,0.0,0.75,1.0
9627,674.27,55646.5,207.0,80.0,164143.0,1.0,168.0,284.0,22.0,4.9,1.0,1.0,0.25,0.0
9628,231.51,40399.0,211.0,12.0,278067.0,1.0,134.0,217.0,23.0,3.4,6.0,0.25,0.75,1.0
9629,38.63,62983.5,199.0,40.0,970198.0,2.0,152.0,359.0,16.0,1.9,2.0,0.0,0.5,1.0
9630,680.0,84022.5,50.0,73.0,711191.0,0.0,331.0,668.0,5.0,4.4,2.0,0.25,0.75,1.0
9631,165.96,15900.5,0.0,84.0,636376.0,2.0,154.0,230.0,0.0,5.2,1.0,0.5,0.25,1.0
9632,455.59,38407.0,149.0,10.0,220476.0,2.0,128.0,190.0,12.0,5.3,10.0,1.0,0.75,0.0
9633,414.29,20627.5,50.0,6.0,741883.0,3.0,129.0,150.0,5.0,2.9,5.0,1.0,0.0,1.0
9634,594.71,24417.0,67.0,6.0,328945.0,4.0,163.0,229.0,4.0,3.5,6.0,1.0,0.25,1.0
9635,335.53,46383.0,52.0,0.0,287934.0,1.0,90.0,246.0,3.0,1.7,2.0,0.5,0.75,1.0
9636,1090.91,74650.5,65.0,22.0,717969.0,0.0,276.0,274.0,13.0,5.0,4.0,0.0,0.25,1.0
9637,237.5,15066.5,0.0,14.0,237721.0,4.0,330.0,171.0,0.0,2.9,4.0,0.0,0.75,1.0
9638,207.55,36397.5,59.0,0.0,167192.0,4.0,119.0,255.0,5.0,1.1,14.0,0.75,1.0,1.0
9639,188.21,56284.0,37.0,66.0,175364.0,3.0,140.0,457.0,3.0,4.0,2.0,1.0,0.75,0.0
9640,654.26,41909.5,88.0,89.0,303764.0,1.0,184.0,366.0,1.0,4.1,2.0,0.75,0.75,1.0
9641,350.43,53035.0,181.0,7.0,248172.0,3.0,168.0,275.0,10.0,2.1,4.0,0.75,1.0,0.0
9642,257.67,66124.5,226.0,0.0,598336.0,1.0,166.0,347.0,12.0,1.8,6.0,1.0,0.75,0.0
9643,512.46,32643.0,181.0,0.0,367684.0,2.0,182.0,213.0,23.0,3.8,11.0,1.0,1.0,0.0
9644,144.33,35462.0,62.0,42.0,452032.0,3.0,122.0,585.0,3.0,0.8,2.0,0.5,0.75,0.0
9645,163.64,53468.0,40.0,19.0,511411.0216323336,2.0,128.0,388.0,4.0,1.8,6.0,0.75,0.75,1.0
9646,194.24,58680.5,46.0,41.0,196650.0,3.0,100.0,548.0,5.0,2.6,1.0,1.0,0.5,1.0
9647,364.22,35745.0,213.0,0.0,186318.0,1.0,140.0,302.0,4.0,1.8,14.0,1.0,0.0,0.0
9648,1136.36,56930.0,230.0,0.0,400220.0,2.0,109.0,367.0,21.0,12.5,13.0,1.0,0.75,0.0
9649,279.79,60094.5,216.0,7.0,804072.0,4.0,134.0,387.0,24.0,2.6,4.0,0.75,0.75,1.0
9650,2100.0,31119.5,0.0,17.0,879919.0,1.0,224.0,339.0,0.0,7.0,5.0,0.0,1.0,1.0
9651,348.07,57464.5,243.0,20.0,225666.0,2.0,130.0,393.0,14.0,6.3,6.0,0.75,1.0,0.0
9652,78.59,72639.0,267.0,74.0,177081.0,3.0,165.0,259.0,13.0,0.9,2.0,0.5,0.75,0.0
9653,423.53,56023.0,0.0,41.0,775145.0,3.0,127.0,452.0,1.0,6.2,2.0,0.0,0.75,0.0
9654,615.79,20723.0,90.0,45.0,569129.0,1.0,186.0,157.0,3.0,4.9,4.0,0.75,1.0,1.0
9655,103.34,34557.0,199.0,63.0,548548.0,3.0,86.0,218.0,29.0,2.2,2.0,0.0,0.75,0.0
9656,384.34,66975.0,31.0,15.0,264014.0,3.0,165.0,401.0,3.0,4.6,4.0,1.0,0.25,1.0
9657,341.77,15831.5,58.0,0.0,385913.0,2.0,118.0,203.0,4.0,1.8,2.0,0.0,0.75,1.0
9658,126.92,77234.0,0.0,16.0,662908.0,2.0,139.0,834.0,1.0,2.1,5.0,0.75,0.75,1.0
9659,194.01,33483.0,214.0,32.0,232492.0,3.0,161.0,168.0,0.0,3.1,1.0,1.0,1.0,1.0
9660,127.94,67056.0,0.0,58.0,458419.0,2.0,77.0,807.0,0.0,2.9,2.0,1.0,1.0,1.0
9661,525.42,32586.5,77.0,78.0,976780.0,1.0,152.0,212.0,4.0,3.1,2.0,0.0,1.0,1.0
9662,28.39,28003.0,87.0,13.0,228957.0,2.0,152.0,328.0,3.0,1.3,4.0,0.0,0.75,1.0
9663,236.41,69382.5,268.0,0.0,764911.0,2.0,119.0,754.0,27.0,2.9,13.0,0.75,0.75,1.0
9664,411.39,30933.5,64.0,31.0,221116.0,4.0,192.0,214.0,4.0,4.5,2.0,0.75,1.0,0.0
9665,312.14,85072.0,239.0,18.0,539192.0,3.0,187.0,825.0,17.0,5.4,5.0,0.5,0.75,1.0
9666,921.43,76162.5,40.0,6.0,965167.0,1.0,200.0,707.0,3.0,2.3,6.0,1.0,0.75,0.0
9667,40.08,97987.0,193.0,68.0,634978.0,4.0,116.0,180.0,1.0,1.3,6.0,1.0,0.75,0.0
9668,358.49,39722.5,218.0,0.0,213438.0,2.0,152.0,250.0,20.0,3.8,15.0,0.5,0.25,1.0
9669,645.28,47087.0,165.0,84.0,173690.0,1.0,140.0,376.0,19.0,3.7,2.0,1.0,0.75,0.0
9670,390.0,21487.5,0.0,0.0,482667.0,0.0,177.0,709.0,5.0,2.3,14.0,0.0,0.75,1.0
9671,300.0,61974.0,0.0,68.0,749812.0,0.0,119.0,724.0,1.0,1.0,2.0,1.0,1.0,1.0
9672,196.04,92657.0,195.0,21.0,157305.0,2.0,114.0,479.0,21.0,1.3,6.0,1.0,1.0,0.0
9673,494.32,74848.0,202.0,5.0,812522.0,3.0,161.0,619.0,19.0,3.8,5.0,1.0,1.0,0.0
9674,300.0,57153.0,0.0,19.0,768971.0,2.0,93.0,402.0,1.0,2.9,4.0,1.0,1.0,1.0
9675,320.71,32770.0,209.0,14.0,406190.0,2.0,326.0,199.0,22.0,4.8,5.0,0.75,0.75,0.0
9676,28.24,62480.0,0.0,75.0,989309.0,4.0,150.0,351.0,1.0,0.8,2.0,1.0,0.75,0.0
9677,512.2,29562.0,64.0,0.0,923694.0,3.0,206.0,185.0,3.0,2.8,11.0,0.75,1.0,1.0
9678,360.0,61005.0,0.0,0.0,265954.0,1.0,213.0,711.0,1.0,2.2,12.0,1.0,0.25,1.0
9679,153.95,16170.0,41.0,58.0,511651.23941218894,2.0,153.0,136.0,5.0,2.7,2.0,1.0,0.75,0.0
9680,84.31,27251.0,47.0,28.0,958149.0,4.0,91.0,203.0,13.0,2.2,2.0,1.0,0.75,1.0
9681,1540.54,54577.0,48.0,0.0,676806.0,4.0,174.0,328.0,5.0,7.6,9.0,1.0,0.75,0.0
9682,300.73,47322.0,169.0,14.0,277607.0,2.0,166.0,360.0,27.0,2.1,4.0,1.0,0.75,0.0
9683,9.66,27754.0,71.0,45.0,757155.0,2.0,203.0,219.0,5.0,1.2,1.0,1.0,1.0,1.0
9684,322.22,24842.0,0.0,44.0,714153.0,3.0,143.0,236.0,1.0,3.8,1.0,0.75,0.5,0.0
9685,1050.0,24684.0,0.0,0.0,934802.0,2.0,145.0,161.0,0.0,3.5,9.0,1.0,0.25,1.0
9686,41.86,48418.5,65.0,48.0,778925.0,2.0,313.0,285.0,12.0,0.9,2.0,1.0,0.75,1.0
9687,648.9,41224.5,219.0,10.0,300947.0,1.0,191.0,149.0,20.0,4.9,5.0,0.0,1.0,0.0
9688,121.9,60471.5,63.0,28.0,382621.0,3.0,200.0,796.0,0.0,1.8,2.0,1.0,0.75,0.0
9689,87.38,24801.0,80.0,85.0,514644.55748139473,2.0,130.0,146.0,3.0,3.0,2.0,1.0,0.25,1.0
9690,358.62,39096.5,225.0,11.0,297995.0,2.0,119.0,219.0,19.0,4.2,5.0,1.0,1.0,0.0
9691,193.36,86742.5,72.0,34.0,814095.0,3.0,252.0,475.0,5.0,2.3,1.0,0.0,0.75,1.0
9692,345.05,32611.0,213.0,0.0,686614.0,2.0,86.0,165.0,13.0,1.6,14.0,1.0,0.25,0.0
9693,1590.0,56285.0,0.0,0.0,479869.0,2.0,123.0,849.0,4.0,3.3,9.0,0.75,1.0,0.0
9694,450.0,61530.5,0.0,0.0,271233.0,2.0,151.0,727.0,0.0,1.5,10.0,1.0,1.0,1.0
9695,133.64,40171.5,210.0,79.0,880747.0,2.0,100.0,146.0,22.0,3.9,2.0,0.0,0.75,1.0
9696,116.13,53626.0,0.0,21.0,898910.0,5.0,112.0,415.0,0.0,2.2,4.0,0.5,1.0,1.0
9697,278.57,25771.0,0.0,18.0,198599.0,2.0,120.0,310.0,3.0,3.6,5.0,1.0,0.75,1.0
9698,990.0,21935.5,0.0,0.0,410083.0,2.0,112.0,354.0,0.0,2.3,9.0,1.0,0.25,1.0
9699,576.92,50364.5,56.0,0.0,960428.0,1.0,192.0,387.0,3.0,3.0,5.0,1.0,0.75,1.0
9700,478.53,29964.5,63.0,0.0,263839.0,2.0,238.0,340.0,5.0,2.6,13.0,0.75,0.25,0.0
9701,211.54,30781.0,0.0,68.0,836498.0,2.0,148.0,375.0,1.0,5.5,1.0,0.0,0.0,1.0
9702,170.4,36857.5,201.0,28.0,821144.0,3.0,179.0,214.0,18.0,2.3,2.0,1.0,1.0,1.0
9703,690.0,45696.0,0.0,16.0,245960.0,1.0,103.0,355.0,4.0,3.3,5.0,0.0,0.75,1.0
9704,126.76,41465.5,186.0,14.0,882582.0,4.0,265.0,228.0,20.0,2.8,5.0,0.0,1.0,1.0
9705,1620.0,29928.0,0.0,0.0,439603.0,3.0,152.0,350.0,25.0,4.4,2.0,1.0,0.5,0.0
9706,434.91,35107.0,238.0,0.0,946740.0,2.0,185.0,179.0,18.0,3.9,14.0,1.0,0.75,0.0
9707,208.09,58631.5,73.0,86.0,939738.0,1.0,149.0,505.0,4.0,1.2,1.0,1.0,0.75,1.0
9708,506.49,67747.0,54.0,10.0,371928.0,0.0,72.0,622.0,5.0,2.6,5.0,0.0,0.75,1.0
9709,384.62,74675.5,56.0,0.0,254982.0,1.0,153.0,729.0,5.0,2.0,9.0,1.0,0.75,0.0
9710,583.04,32976.0,183.0,0.0,545767.0,0.0,203.0,219.0,12.0,4.5,15.0,0.75,0.75,1.0
9711,543.69,34775.5,209.0,0.0,207170.0,1.0,110.0,132.0,29.0,3.6,13.0,1.0,1.0,0.0
9712,400.0,32971.0,0.0,11.0,389027.0,2.0,194.0,234.0,0.0,2.8,1.0,0.5,0.75,1.0
9713,194.0,72452.5,56.0,71.0,422641.0,3.0,123.0,204.0,3.0,4.6,2.0,0.5,0.0,1.0
9714,209.42,91623.5,253.0,22.0,155791.0,3.0,109.0,653.0,25.0,3.0,5.0,0.25,0.75,1.0
9715,409.09,43353.0,208.0,0.0,614080.0,2.0,146.0,133.0,23.0,2.2,11.0,1.0,0.75,0.0
9716,837.93,68816.5,190.0,0.0,390726.0,1.0,132.0,282.0,23.0,6.1,11.0,1.0,1.0,0.0
9717,437.29,31250.0,195.0,0.0,859723.0,2.0,107.0,132.0,29.0,3.3,15.0,0.0,0.0,1.0
9718,1200.0,32142.0,0.0,0.0,538295.0,3.0,168.0,277.0,1.0,2.0,15.0,0.5,0.0,0.0
9719,578.95,38830.0,71.0,0.0,560065.0,2.0,107.0,376.0,4.0,3.3,14.0,0.25,0.25,1.0
9720,630.0,23771.5,0.0,0.0,172128.0,4.0,111.0,174.0,1.0,2.1,14.0,0.0,1.0,1.0
9721,337.62,52711.5,211.0,42.0,239617.0,0.0,137.0,281.0,22.0,1.5,1.0,1.0,0.75,0.0
9722,1650.0,42436.0,0.0,7.0,793552.0,0.0,118.0,346.0,1.0,4.5,8.0,0.0,0.25,1.0
